run_id,timestamp,event,video_id,keyword,duration_s,batch_size,status,detail
20260708T080051_1d1da5,2026-07-08T08:01:55.296325+00:00,comment_page_fetch,MEFaCq-Tqxs,champions league,0.0685,5,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:01:55.296413+00:00,csv_write,MEFaCq-Tqxs,champions league,0.0,5,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:01:55.296863+00:00,csv_write,_9FnCCKR9xo,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:01:55.371612+00:00,comment_page_fetch,_9FnCCKR9xo,champions league,0.0746,47,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:01:55.371838+00:00,csv_write,_9FnCCKR9xo,champions league,0.0002,47,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:01:55.417699+00:00,video_stats_fetch,kLH3q34RojU,champions league,0.0457,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:55.467598+00:00,channel_stats_fetch,kLH3q34RojU,champions league,0.0499,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:56.999846+00:00,transcript_fetch,kLH3q34RojU,champions league,1.5322,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:01:57.084764+00:00,thumbnail_download,kLH3q34RojU,champions league,0.0849,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:57.145999+00:00,video_stats_fetch,sWvjJoxKb4U,champions league,0.0612,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:57.197982+00:00,channel_stats_fetch,sWvjJoxKb4U,champions league,0.0519,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:58.303978+00:00,transcript_fetch,sWvjJoxKb4U,champions league,1.106,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:01:58.383834+00:00,thumbnail_download,sWvjJoxKb4U,champions league,0.0798,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:58.446283+00:00,video_stats_fetch,LEQFjk9bEQg,champions league,0.0624,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:58.500292+00:00,channel_stats_fetch,LEQFjk9bEQg,champions league,0.054,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:59.540899+00:00,transcript_fetch,LEQFjk9bEQg,champions league,1.0406,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:59.630037+00:00,thumbnail_download,LEQFjk9bEQg,champions league,0.0891,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:59.674074+00:00,video_stats_fetch,4ibcVmRgg-k,champions league,0.044,1,ok,
20260708T080051_1d1da5,2026-07-08T08:01:59.715608+00:00,channel_stats_fetch,4ibcVmRgg-k,champions league,0.0415,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:01.060787+00:00,transcript_fetch,4ibcVmRgg-k,champions league,1.3451,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:01.148998+00:00,thumbnail_download,4ibcVmRgg-k,champions league,0.0882,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:01.200128+00:00,video_stats_fetch,pSRtJl6ts_4,champions league,0.0511,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:01.257185+00:00,channel_stats_fetch,pSRtJl6ts_4,champions league,0.057,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:02.698736+00:00,transcript_fetch,pSRtJl6ts_4,champions league,1.4415,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:02.777931+00:00,thumbnail_download,pSRtJl6ts_4,champions league,0.0791,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:16.414948+00:00,llm_batch_call,,champions league,13.6369,5,ok,
20260708T080051_1d1da5,2026-07-08T08:02:16.415317+00:00,csv_write,kLH3q34RojU,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:16.698589+00:00,comment_page_fetch,kLH3q34RojU,champions league,0.2832,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:16.698631+00:00,csv_write,kLH3q34RojU,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:16.699100+00:00,csv_write,sWvjJoxKb4U,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:16.771733+00:00,comment_page_fetch,sWvjJoxKb4U,champions league,0.0725,4,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:16.771796+00:00,csv_write,sWvjJoxKb4U,champions league,0.0,4,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:16.772033+00:00,csv_write,LEQFjk9bEQg,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:16.867587+00:00,comment_page_fetch,LEQFjk9bEQg,champions league,0.0955,11,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:16.867695+00:00,csv_write,LEQFjk9bEQg,champions league,0.0,11,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:16.868175+00:00,csv_write,4ibcVmRgg-k,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:16.957037+00:00,comment_page_fetch,4ibcVmRgg-k,champions league,0.0888,27,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:16.957176+00:00,csv_write,4ibcVmRgg-k,champions league,0.0001,27,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:16.957556+00:00,csv_write,pSRtJl6ts_4,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:17.037191+00:00,comment_page_fetch,pSRtJl6ts_4,champions league,0.0796,8,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:17.037256+00:00,csv_write,pSRtJl6ts_4,champions league,0.0,8,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:17.089219+00:00,video_stats_fetch,nbZzRnN6Cg0,champions league,0.0519,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:17.296681+00:00,channel_stats_fetch,nbZzRnN6Cg0,champions league,0.2074,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:19.416254+00:00,transcript_fetch,nbZzRnN6Cg0,champions league,2.1195,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:19.528025+00:00,thumbnail_download,nbZzRnN6Cg0,champions league,0.1117,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:19.596578+00:00,video_stats_fetch,hO_fW4Bi6VY,champions league,0.0685,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:19.643697+00:00,channel_stats_fetch,hO_fW4Bi6VY,champions league,0.0471,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:21.780310+00:00,transcript_fetch,hO_fW4Bi6VY,champions league,2.1366,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:21.863688+00:00,thumbnail_download,hO_fW4Bi6VY,champions league,0.0833,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:21.919453+00:00,video_stats_fetch,FQYRO3991cU,champions league,0.0557,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:21.977111+00:00,channel_stats_fetch,FQYRO3991cU,champions league,0.0576,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:23.505857+00:00,transcript_fetch,FQYRO3991cU,champions league,1.5287,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:23.609013+00:00,thumbnail_download,FQYRO3991cU,champions league,0.1031,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:23.659749+00:00,video_stats_fetch,Gqc2HJqL1Fs,champions league,0.0507,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:23.707483+00:00,channel_stats_fetch,Gqc2HJqL1Fs,champions league,0.0477,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:24.598058+00:00,transcript_fetch,Gqc2HJqL1Fs,champions league,0.8905,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:24.680334+00:00,thumbnail_download,Gqc2HJqL1Fs,champions league,0.0822,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:24.721590+00:00,video_stats_fetch,yosoUNQvyoM,champions league,0.0412,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:24.769537+00:00,channel_stats_fetch,yosoUNQvyoM,champions league,0.0479,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:27.133312+00:00,transcript_fetch,yosoUNQvyoM,champions league,2.3637,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:27.213085+00:00,thumbnail_download,yosoUNQvyoM,champions league,0.0797,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:39.359194+00:00,llm_batch_call,,champions league,12.146,5,ok,
20260708T080051_1d1da5,2026-07-08T08:02:39.359567+00:00,csv_write,nbZzRnN6Cg0,champions league,0.0001,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:39.417742+00:00,comment_page_fetch,nbZzRnN6Cg0,champions league,0.0581,1,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:39.417779+00:00,csv_write,nbZzRnN6Cg0,champions league,0.0,1,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:39.418011+00:00,csv_write,hO_fW4Bi6VY,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:39.488961+00:00,comment_page_fetch,hO_fW4Bi6VY,champions league,0.0709,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:39.488993+00:00,csv_write,hO_fW4Bi6VY,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:39.489201+00:00,csv_write,FQYRO3991cU,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:39.558456+00:00,comment_page_fetch,FQYRO3991cU,champions league,0.0692,7,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:39.558522+00:00,csv_write,FQYRO3991cU,champions league,0.0,7,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:39.558661+00:00,csv_write,Gqc2HJqL1Fs,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:39.624776+00:00,comment_page_fetch,Gqc2HJqL1Fs,champions league,0.066,2,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:39.624837+00:00,csv_write,Gqc2HJqL1Fs,champions league,0.0,2,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:39.625138+00:00,csv_write,yosoUNQvyoM,champions league,0.0001,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:39.679617+00:00,comment_page_fetch,yosoUNQvyoM,champions league,0.0544,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:39.679649+00:00,csv_write,yosoUNQvyoM,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:39.734465+00:00,video_stats_fetch,HGgYmHK4pSI,champions league,0.0547,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:39.780649+00:00,channel_stats_fetch,HGgYmHK4pSI,champions league,0.0461,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:40.952021+00:00,transcript_fetch,HGgYmHK4pSI,champions league,1.1713,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:41.037263+00:00,thumbnail_download,HGgYmHK4pSI,champions league,0.0852,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:41.097699+00:00,video_stats_fetch,yduC1QlFhE0,champions league,0.0604,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:41.147317+00:00,channel_stats_fetch,yduC1QlFhE0,champions league,0.0496,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:42.139802+00:00,transcript_fetch,yduC1QlFhE0,champions league,0.9925,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:42.278981+00:00,thumbnail_download,yduC1QlFhE0,champions league,0.1391,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:42.317965+00:00,video_stats_fetch,L8MFQ1eO9KQ,champions league,0.0389,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:42.362696+00:00,channel_stats_fetch,L8MFQ1eO9KQ,champions league,0.0447,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:43.023297+00:00,transcript_fetch,L8MFQ1eO9KQ,champions league,0.6606,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:43.136673+00:00,thumbnail_download,L8MFQ1eO9KQ,champions league,0.1133,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:43.181558+00:00,video_stats_fetch,1ea2n4jmQL4,champions league,0.0448,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:43.227269+00:00,channel_stats_fetch,1ea2n4jmQL4,champions league,0.0457,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:44.292182+00:00,transcript_fetch,1ea2n4jmQL4,champions league,1.0649,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:44.387663+00:00,thumbnail_download,1ea2n4jmQL4,champions league,0.0954,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:44.448431+00:00,video_stats_fetch,9U837fKJvno,champions league,0.0607,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:44.503115+00:00,channel_stats_fetch,9U837fKJvno,champions league,0.0546,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:45.286049+00:00,transcript_fetch,9U837fKJvno,champions league,0.7829,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:45.363976+00:00,thumbnail_download,9U837fKJvno,champions league,0.0779,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:57.756754+00:00,llm_batch_call,,champions league,12.3926,5,ok,
20260708T080051_1d1da5,2026-07-08T08:02:57.757195+00:00,csv_write,HGgYmHK4pSI,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:57.828575+00:00,comment_page_fetch,HGgYmHK4pSI,champions league,0.0713,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:57.828605+00:00,csv_write,HGgYmHK4pSI,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:57.829139+00:00,csv_write,yduC1QlFhE0,champions league,0.0001,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:57.887719+00:00,comment_page_fetch,yduC1QlFhE0,champions league,0.0585,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:57.887753+00:00,csv_write,yduC1QlFhE0,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:57.888055+00:00,csv_write,L8MFQ1eO9KQ,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:57.984205+00:00,comment_page_fetch,L8MFQ1eO9KQ,champions league,0.0961,64,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:57.984485+00:00,csv_write,L8MFQ1eO9KQ,champions league,0.0002,64,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:57.984799+00:00,csv_write,1ea2n4jmQL4,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:58.042284+00:00,comment_page_fetch,1ea2n4jmQL4,champions league,0.0574,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:58.042350+00:00,csv_write,1ea2n4jmQL4,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:58.042827+00:00,csv_write,9U837fKJvno,champions league,0.0001,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:02:58.122454+00:00,comment_page_fetch,9U837fKJvno,champions league,0.0795,1,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:02:58.122530+00:00,csv_write,9U837fKJvno,champions league,0.0,1,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:02:58.162517+00:00,video_stats_fetch,0QQbr9juuhs,champions league,0.0398,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:58.200718+00:00,channel_stats_fetch,0QQbr9juuhs,champions league,0.0382,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:59.520229+00:00,transcript_fetch,0QQbr9juuhs,champions league,1.3195,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:02:59.623659+00:00,thumbnail_download,0QQbr9juuhs,champions league,0.1034,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:59.663357+00:00,video_stats_fetch,b9IOQh-SK-c,champions league,0.0397,1,ok,
20260708T080051_1d1da5,2026-07-08T08:02:59.705342+00:00,channel_stats_fetch,b9IOQh-SK-c,champions league,0.0419,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:00.461337+00:00,transcript_fetch,b9IOQh-SK-c,champions league,0.756,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:00.538418+00:00,thumbnail_download,b9IOQh-SK-c,champions league,0.077,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:00.573962+00:00,video_stats_fetch,TeiaRNQmT5o,champions league,0.0355,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:00.637362+00:00,channel_stats_fetch,TeiaRNQmT5o,champions league,0.0634,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:01.468273+00:00,transcript_fetch,TeiaRNQmT5o,champions league,0.8309,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:01.549154+00:00,thumbnail_download,TeiaRNQmT5o,champions league,0.0808,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:01.603930+00:00,video_stats_fetch,T_tXvfdc6fI,champions league,0.0547,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:01.658351+00:00,channel_stats_fetch,T_tXvfdc6fI,champions league,0.0544,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:02.564641+00:00,transcript_fetch,T_tXvfdc6fI,champions league,0.9062,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:02.638113+00:00,thumbnail_download,T_tXvfdc6fI,champions league,0.0734,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:02.691158+00:00,video_stats_fetch,7GR8d5kdXgs,champions league,0.053,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:02.734634+00:00,channel_stats_fetch,7GR8d5kdXgs,champions league,0.0434,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:03.541569+00:00,transcript_fetch,7GR8d5kdXgs,champions league,0.8069,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:03.657161+00:00,thumbnail_download,7GR8d5kdXgs,champions league,0.1156,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:17.347135+00:00,llm_batch_call,,champions league,13.6897,5,ok,
20260708T080051_1d1da5,2026-07-08T08:03:17.347639+00:00,csv_write,0QQbr9juuhs,champions league,0.0001,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:03:17.413335+00:00,comment_page_fetch,0QQbr9juuhs,champions league,0.0656,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:03:17.413377+00:00,csv_write,0QQbr9juuhs,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:03:17.413819+00:00,csv_write,TeiaRNQmT5o,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:03:17.492271+00:00,comment_page_fetch,TeiaRNQmT5o,champions league,0.0784,5,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:03:17.492335+00:00,csv_write,TeiaRNQmT5o,champions league,0.0,5,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:03:17.492661+00:00,csv_write,T_tXvfdc6fI,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:03:17.550384+00:00,comment_page_fetch,T_tXvfdc6fI,champions league,0.0577,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:03:17.550437+00:00,csv_write,T_tXvfdc6fI,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:03:17.589206+00:00,video_stats_fetch,ApfatDXqS9w,champions league,0.0387,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:17.644535+00:00,channel_stats_fetch,ApfatDXqS9w,champions league,0.0553,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:18.868115+00:00,transcript_fetch,ApfatDXqS9w,champions league,1.2235,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:18.968738+00:00,thumbnail_download,ApfatDXqS9w,champions league,0.1006,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:19.018529+00:00,video_stats_fetch,JTWrQFLhfx8,champions league,0.0497,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:19.063089+00:00,channel_stats_fetch,JTWrQFLhfx8,champions league,0.0445,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:20.104254+00:00,transcript_fetch,JTWrQFLhfx8,champions league,1.0411,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:20.187943+00:00,thumbnail_download,JTWrQFLhfx8,champions league,0.0836,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:20.251948+00:00,video_stats_fetch,VLGiQc3X14Q,champions league,0.064,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:20.301114+00:00,channel_stats_fetch,VLGiQc3X14Q,champions league,0.0491,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:21.519842+00:00,transcript_fetch,VLGiQc3X14Q,champions league,1.2187,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:21.625200+00:00,thumbnail_download,VLGiQc3X14Q,champions league,0.1053,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:21.660730+00:00,video_stats_fetch,FGxDQXDFvF0,champions league,0.0355,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:21.710532+00:00,channel_stats_fetch,FGxDQXDFvF0,champions league,0.0498,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:22.893838+00:00,transcript_fetch,FGxDQXDFvF0,champions league,1.1833,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:22.967690+00:00,thumbnail_download,FGxDQXDFvF0,champions league,0.0738,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:23.011559+00:00,video_stats_fetch,frOLo4yJ9CY,champions league,0.0438,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:23.064872+00:00,channel_stats_fetch,frOLo4yJ9CY,champions league,0.0533,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:24.159760+00:00,transcript_fetch,frOLo4yJ9CY,champions league,1.0949,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:24.257742+00:00,thumbnail_download,frOLo4yJ9CY,champions league,0.0979,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:37.871802+00:00,llm_batch_call,,champions league,13.6138,5,ok,
20260708T080051_1d1da5,2026-07-08T08:03:37.872274+00:00,csv_write,ApfatDXqS9w,champions league,0.0001,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:03:37.967794+00:00,comment_page_fetch,ApfatDXqS9w,champions league,0.0954,22,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:03:37.967982+00:00,csv_write,ApfatDXqS9w,champions league,0.0001,22,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:03:37.968400+00:00,csv_write,JTWrQFLhfx8,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:03:38.032905+00:00,comment_page_fetch,JTWrQFLhfx8,champions league,0.0644,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:03:38.032952+00:00,csv_write,JTWrQFLhfx8,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:03:38.033507+00:00,csv_write,VLGiQc3X14Q,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:03:38.107545+00:00,comment_page_fetch,VLGiQc3X14Q,champions league,0.0739,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:03:38.107592+00:00,csv_write,VLGiQc3X14Q,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:03:38.108035+00:00,csv_write,FGxDQXDFvF0,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:03:38.189389+00:00,comment_page_fetch,FGxDQXDFvF0,champions league,0.0813,0,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:03:38.189444+00:00,csv_write,FGxDQXDFvF0,champions league,0.0,0,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:03:38.190073+00:00,csv_write,frOLo4yJ9CY,champions league,0.0,1,ok,video_row
20260708T080051_1d1da5,2026-07-08T08:03:38.268643+00:00,comment_page_fetch,frOLo4yJ9CY,champions league,0.0784,22,ok,page=1
20260708T080051_1d1da5,2026-07-08T08:03:38.268765+00:00,csv_write,frOLo4yJ9CY,champions league,0.0001,22,ok,comment_rows
20260708T080051_1d1da5,2026-07-08T08:03:38.311724+00:00,video_stats_fetch,UhGZcEgYI0I,champions league,0.0429,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:38.356732+00:00,channel_stats_fetch,UhGZcEgYI0I,champions league,0.045,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:39.431440+00:00,transcript_fetch,UhGZcEgYI0I,champions league,1.0747,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:39.509687+00:00,thumbnail_download,UhGZcEgYI0I,champions league,0.0782,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:39.559536+00:00,video_stats_fetch,ZhwLmMTyJC4,champions league,0.0498,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:39.606661+00:00,channel_stats_fetch,ZhwLmMTyJC4,champions league,0.0471,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:40.370937+00:00,transcript_fetch,ZhwLmMTyJC4,champions league,0.7642,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:40.443051+00:00,thumbnail_download,ZhwLmMTyJC4,champions league,0.0721,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:40.490703+00:00,video_stats_fetch,x_b4IC4F2vw,champions league,0.0475,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:40.536649+00:00,channel_stats_fetch,x_b4IC4F2vw,champions league,0.0459,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:41.246830+00:00,transcript_fetch,x_b4IC4F2vw,champions league,0.7101,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:41.345095+00:00,thumbnail_download,x_b4IC4F2vw,champions league,0.0982,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:41.397016+00:00,video_stats_fetch,miDtzOhzMgM,champions league,0.0519,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:41.439056+00:00,channel_stats_fetch,miDtzOhzMgM,champions league,0.042,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:42.324954+00:00,transcript_fetch,miDtzOhzMgM,champions league,0.8858,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:42.417543+00:00,thumbnail_download,miDtzOhzMgM,champions league,0.0926,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:42.452627+00:00,video_stats_fetch,gdqABy4vmag,champions league,0.035,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:42.498670+00:00,channel_stats_fetch,gdqABy4vmag,champions league,0.046,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:43.376712+00:00,transcript_fetch,gdqABy4vmag,champions league,0.878,1,skip,no_transcript
20260708T080051_1d1da5,2026-07-08T08:03:43.473555+00:00,thumbnail_download,gdqABy4vmag,champions league,0.0968,1,ok,
20260708T080051_1d1da5,2026-07-08T08:03:54.547407+00:00,llm_batch_call,,champions league,11.0737,5,ok,
20260708T080051_1d1da5,2026-07-08T08:03:54.547738+00:00,csv_write,UhGZcEgYI0I,champions league,0.0,1,ok,video_row
