tipo;uri;parent_uri;fecha;usuario;id_anonimo;contenido;likes;reposts;replies;media_path;idioma_ia;relevancia_ia;seguidores;texto_citado
POST;at://did:plc:c2bymiikpjbmdtaegboy6ab6/app.bsky.feed.post/3mk75gagflc2p;at://did:plc:c2bymiikpjbmdtaegboy6ab6/app.bsky.feed.post/3mk75gagflc2p;2026-04-23T23:16:59.753Z;laiabalcells.bsky.social;15544CDD4BBBEF2B;All Catalans (including Rosalia and myself) are obsessed with the tradition. Visca Sant Jordi!;5;0;0;;Desconocido;SI;7306;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk73qd4whc24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk73qd4whc24;2026-04-23T22:46:50.649Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Nog een spektakelstukje dan #Rosalía #dag2 #Amsterdam #ZiggoDome;5;0;1;;Desconocido;SI;345;
COMENTARIO;at://did:plc:4jsu7k7ggq33le3q6okgxgjq/app.bsky.feed.post/3mk742mk5s22b;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk73qd4whc24;2026-04-23T22:52:36.065Z;meisbaer.bsky.social;63F71A55F94D6377;Die 'wierrook' slinger boven het publiek was erg gaaf!;1;0;1;;Desconocido;SI;;
POST;at://did:plc:rdhrz4igqejlfzfns4hadtlg/app.bsky.feed.post/3mk73dfocl22w;at://did:plc:rdhrz4igqejlfzfns4hadtlg/app.bsky.feed.post/3mk73dfocl22w;2026-04-23T22:39:37.109Z;wilcoboom.bsky.social;7E571C42C4415610;ROSALIA Ziggo Dome 230426;2;0;1;;Desconocido;SI;2460;
COMENTARIO;at://did:plc:kimbccjlimbdxibz5s7nkcyn/app.bsky.feed.post/3mk73nb63ys2s;at://did:plc:rdhrz4igqejlfzfns4hadtlg/app.bsky.feed.post/3mk73dfocl22w;2026-04-23T22:45:07.928Z;davidmichels.bsky.social;2221EACF15896425;roger target acquired;0;0;0;;Desconocido;SI;;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk73ar3yz224;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk73ar3yz224;2026-04-23T22:38:08.428Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Springen #Rosalía #Amsterdam #dag2 #ZiggoDome;4;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk72ijgykc24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk72ijgykc24;2026-04-23T22:24:35.093Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Wanneer je er geen genoeg van krijgt #Rosalía #Amsterdam #dag2 #ZiggoDome;6;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk72b3brnc24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk72b3brnc24;2026-04-23T22:20:25.361Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Hoogtepunt van de avond: het moment dat Rosalía letterlijk in het middelpunt van de belangstelling staat #Amsterdam #dag2 # ZiggoDome;4;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6zwr7kgk24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6zwr7kgk24;2026-04-23T22:14:39.259Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Welke artiest kan hier nog overheen? #Rosalía #dag2 #ZiggoDome;2;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6ztnexuk24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6ztnexuk24;2026-04-23T22:12:54.579Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Hoe moet ik deze Rosalía-verslaving nu afbouwen? #FOMO #Amsterdam #dag2 #ZiggoDome;3;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6yzedobs24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6yzedobs24;2026-04-23T21:58:12.680Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Ontroerend eind! Rosalía #Amsterdam #dag2 #ZiggoDome;4;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6yun6xuk24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6yun6xuk24;2026-04-23T21:55:34.190Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Zo’n optreden wil je toch elke avond! Rosalía #Amsterdam #dag2 #ZiggoDome;2;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6ymrgm5s24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6ymrgm5s24;2026-04-23T21:51:10.201Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Heerlijk weer Rosalía #Amsterdam #dag2 #ZiggoDome;3;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6yhxwpik24;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6yhxwpik24;2026-04-23T21:48:29.246Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Toch nog wel aardige foto’s kunnen maken, ondanks het mindere zicht #Rosalía #dag2 #ZiggoDome;1;0;0;;Desconocido;SI;345;
POST;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6ydelsk224;at://did:plc:pmyexuyh7nm3xznv37xptivv/app.bsky.feed.post/3mk6ydelsk224;2026-04-23T21:45:54.748Z;huisvrouwblues.bsky.social;B383392551EDC4A6;Einde van deze bijzondere Rosalía-week. Wat een reis! #Amsterdam #2edag #ZiggoDome;4;0;0;;Desconocido;SI;345;
POST;at://did:plc:wxogqgxkbsceibsmxdsgttsk/app.bsky.feed.post/3mk6xwenpos2p;at://did:plc:wxogqgxkbsceibsmxdsgttsk/app.bsky.feed.post/3mk6xwenpos2p;2026-04-23T21:38:38.603Z;liliante.bsky.social;EB18E450DE1BA7C4;Ik zag vanavond Rosalía in de Ziggodome, en het was prachtig, op alle vlakken.;3;0;0;;Desconocido;SI;267;
POST;at://did:plc:whlfoao3kwnm4iqvnjdjfzde/app.bsky.feed.post/3mk6xi7mpfc2w;at://did:plc:whlfoao3kwnm4iqvnjdjfzde/app.bsky.feed.post/3mk6xi7mpfc2w;2026-04-23T21:30:43.566Z;rockandvulcan.bsky.social;1A72F1C14482008B;in m'n eentje naar rosalía gegaan en gejankt bij focu 'ranni. wat een avond.;21;0;4;;Desconocido;SI;2631;
COMENTARIO;at://did:plc:u56irhv63supnbcfmr2ljrgd/app.bsky.feed.post/3mk75ruawj22z;at://did:plc:whlfoao3kwnm4iqvnjdjfzde/app.bsky.feed.post/3mk6xi7mpfc2w;2026-04-23T23:23:29.645Z;joyce-013.bsky.social;E21AF2F7F61803E1;Jaloers!;0;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:t45gscrq57biroy5onspmp5i/app.bsky.feed.post/3mk6ydum25c2d;at://did:plc:whlfoao3kwnm4iqvnjdjfzde/app.bsky.feed.post/3mk6xi7mpfc2w;2026-04-23T21:46:11.538Z;huibkoeleman.bsky.social;A59465E1F049FC60;Ze was fantastisch!;0;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:hyqnfc7a7mwnnosbnzatjpxu/app.bsky.feed.post/3mk6xtr5tos26;at://did:plc:whlfoao3kwnm4iqvnjdjfzde/app.bsky.feed.post/3mk6xi7mpfc2w;2026-04-23T21:37:11.056Z;kamiklazi.bsky.social;C68379F1E0F22129;Het was fenomenaal!!;0;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:6v37ej3s3n77beai77ecrgy4/app.bsky.feed.post/3mkal3q4fv22g;at://did:plc:whlfoao3kwnm4iqvnjdjfzde/app.bsky.feed.post/3mk6xi7mpfc2w;2026-04-24T12:54:19.229Z;alainverheij.bsky.social;9412E2E43B6C851C;Dan waren we er samen in ons eentje. Topavond;0;0;0;;Desconocido;SI;;
POST;at://did:plc:afc3g4yovrv74mlnvafroonx/app.bsky.feed.post/3mk6x6on4qs2z;at://did:plc:afc3g4yovrv74mlnvafroonx/app.bsky.feed.post/3mk6x6on4qs2z;2026-04-23T21:25:23.767Z;loize.bsky.social;DAC438122CF806F0;Nossa gente impactada pelo show da Rosalía;1;0;0;;Desconocido;SI;153;
POST;at://did:plc:uvcalxr5wnk7mcft64lniill/app.bsky.feed.post/3mk6wfnusac2x;at://did:plc:uvcalxr5wnk7mcft64lniill/app.bsky.feed.post/3mk6wfnusac2x;2026-04-23T21:11:24.109Z;eevaliukku.bsky.social;2694E8BF5CD0EE9B;Diepe buiging voor Rosalía. Ze creëerde vanavond een heilige ruimte voor de kunsten: een ode aan beeldende kunst, theater, opera, klassiek, techno. Ik heb weer, voor even, hoop voor de mensheid. ❤️;15;0;2;;Desconocido;SI;2606;
COMENTARIO;at://did:plc:uvcalxr5wnk7mcft64lniill/app.bsky.feed.post/3mk6wrpj6ss2x;at://did:plc:uvcalxr5wnk7mcft64lniill/app.bsky.feed.post/3mk6wfnusac2x;2026-04-23T21:18:08.480Z;eevaliukku.bsky.social;2694E8BF5CD0EE9B;De gabberversie van Berghain 😍 SEINE WUT IST MEINE WUT SEINE LIEBE IST MEINE LIEBE 💥;2;0;0;;Desconocido;SI;;
POST;at://did:plc:6v37ej3s3n77beai77ecrgy4/app.bsky.feed.post/3mk6vnq2f5s2t;at://did:plc:6v37ej3s3n77beai77ecrgy4/app.bsky.feed.post/3mk6vnq2f5s2t;2026-04-23T20:58:01.083Z;alainverheij.bsky.social;9412E2E43B6C851C;Rosalia in Ziggodome komt wel in het rijtje met Leonard Cohen in het olympisch stadion;14;0;0;;Desconocido;SI;3486;
POST;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T20:57:13.077Z;myrthehilkens.bsky.social;4E5812A73D3468DD;"Mama Mia. 
Als je de kans krijgt; ga naar Rosalía. 
Magnifiek. Ontroerend. Overweldigend. Prachtig. Fantastisch. Wauhahahauw. ❤️";56;2;9;;Desconocido;SI;13225;
COMENTARIO;at://did:plc:wxogqgxkbsceibsmxdsgttsk/app.bsky.feed.post/3mk6xsxdr4k2p;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T21:36:43.987Z;liliante.bsky.social;EB18E450DE1BA7C4;Prachtig he! Een avond om heel lang van na te genieten.;1;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:uvcalxr5wnk7mcft64lniill/app.bsky.feed.post/3mk6whu7ug22x;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T21:12:37.873Z;eevaliukku.bsky.social;2694E8BF5CD0EE9B;Ik ben overdonderd;1;0;1;;Desconocido;SI;;
COMENTARIO;at://did:plc:nq2ix2u2vd36ekkqe55q3zys/app.bsky.feed.post/3mk75dhneik2b;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T23:15:26.659Z;marianneka.bsky.social;E2F91C104F8709D7;Ge-weldig, wat een stem en wat een show!;1;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:ioj3dmqlwowifija5ph53kdr/app.bsky.feed.post/3mk6vowr7qc2l;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T20:58:41.677Z;jaapfriso.bsky.social;4E2A75BBCC050815;Je citeert ABBA 😍;2;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:hyqnfc7a7mwnnosbnzatjpxu/app.bsky.feed.post/3mk6xyv75a226;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T21:40:03.065Z;kamiklazi.bsky.social;C68379F1E0F22129;Niet normaal meer! Een avond vol kunst. Fenomenaal!;2;0;1;;Desconocido;SI;;
COMENTARIO;at://did:plc:hfh6ppbezvbis4xtxgvfengk/app.bsky.feed.post/3mk6wammwys2g;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T21:08:35.031Z;gerardvr.bsky.social;2ABD6930D6D9E0F8;Vertaalde boventiteling?;0;0;1;;Desconocido;SI;;
COMENTARIO;at://did:plc:avuwirqzx7kudzxedz7nmjkn/app.bsky.feed.post/3mk6xithulk2c;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T21:31:04.382Z;markdijkhuis.bsky.social;8B6A1539B847CA81;Jaa, mooi dat je ook ingepakt bent! Wat een show.;2;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:6v37ej3s3n77beai77ecrgy4/app.bsky.feed.post/3mk6vo5ehwc2t;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T20:58:15.045Z;alainverheij.bsky.social;9412E2E43B6C851C;Yes;0;0;1;;Desconocido;SI;;
COMENTARIO;at://did:plc:2dhwoyjex6nhescfe2hpq7pq/app.bsky.feed.post/3mk6wa7u3yk2g;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6vmcbfbk2a;2026-04-23T21:08:21.635Z;eduarddiep.bsky.social;339D8F324BCB0765;Vrouwlief (jarig) en dochter waren er ook. Genoten!!!;1;0;0;;Desconocido;SI;;
POST;at://did:plc:uup2on3uzr6a3sgageemew72/app.bsky.feed.post/3mk6usftsn22e;at://did:plc:uup2on3uzr6a3sgageemew72/app.bsky.feed.post/3mk6usftsn22e;2026-04-23T20:42:44.412Z;corvusregis.bsky.social;E773C781A7D30B82;O Lux da Rosalía;20;4;0;;Desconocido;SI;2644;I may as well reshare it myself 😇
POST;at://did:plc:hyqnfc7a7mwnnosbnzatjpxu/app.bsky.feed.post/3mk6ugktebs26;at://did:plc:hyqnfc7a7mwnnosbnzatjpxu/app.bsky.feed.post/3mk6ugktebs26;2026-04-23T20:36:06.988Z;kamiklazi.bsky.social;C68379F1E0F22129;Wauw!!! Rosalía is echt buitencategorie goed!;5;0;1;;Desconocido;SI;814;
COMENTARIO;at://did:plc:hyqnfc7a7mwnnosbnzatjpxu/app.bsky.feed.post/3mk6wweewbc26;at://did:plc:hyqnfc7a7mwnnosbnzatjpxu/app.bsky.feed.post/3mk6ugktebs26;2026-04-23T21:20:44.566Z;kamiklazi.bsky.social;C68379F1E0F22129;Rosalía is alles! Pop, opera, ballads, techno, Spaans. Pure kunst. Soms letterlijk. Echt nog nket vaak zoiets indrukwekkends meegemaakt!;6;0;0;;Desconocido;SI;;
POST;at://did:plc:gxvizwj4diq227fnax5s52kl/app.bsky.feed.post/3mk6tpiwgys2k;at://did:plc:gxvizwj4diq227fnax5s52kl/app.bsky.feed.post/3mk6tpiwgys2k;2026-04-23T20:23:13.236Z;rosathephox.bsky.social;D35C57A31FAD90BF;"Good news everyone! The title of the Redundancy Review now makes sense again!

Because I have been told I am getting laid off again.

Taking stock of things and getting a milestone to start working on these daily again. Day 289-317 out now!

#writingcommunity #writing #WordPress #WP #unemployed";2;0;0;;Desconocido;SI;70;
POST;at://did:plc:sm26i5lu46qqgy6vl5anun6c/app.bsky.feed.post/3mk6tndn3wc2t;at://did:plc:sm26i5lu46qqgy6vl5anun6c/app.bsky.feed.post/3mk6tndn3wc2t;2026-04-23T20:22:00.580Z;xmorriganx.bsky.social;D50F3565A3708362;cuando empiezo a odiar mi mandíbula cuadriculada pero recuerdo que es la misma que la de mi tatatataratía miss rosalía;0;0;1;;Desconocido;SI;25;
COMENTARIO;at://did:plc:sm26i5lu46qqgy6vl5anun6c/app.bsky.feed.post/3mk6tqgtvoc2t;at://did:plc:sm26i5lu46qqgy6vl5anun6c/app.bsky.feed.post/3mk6tndn3wc2t;2026-04-23T20:23:44.614Z;xmorriganx.bsky.social;D50F3565A3708362;querer modificarla sería antigalleguista debo resistir;0;0;0;;Desconocido;SI;;
POST;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk6t6e5evk2o;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk6t6e5evk2o;2026-04-23T20:13:37.798Z;pvdp.eurosky.social;802FAB19B711C74D;"Dankzij haar twee shows in Amsterdam wordt m'n profiel van Rosalía uit 2022 weer goed gelezen. Leuk! Lang en hard aan gewerkt destijds, trots op.

🎁: www.nrc.nl/nieuws/2022/...";15;4;1;;Desconocido;SI;650;
COMENTARIO;at://did:plc:tzgx23yryferghu4mlooy2rm/app.bsky.feed.post/3mk7qpgkejs2h;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk6t6e5evk2o;2026-04-24T05:02:09.260Z;emkemol.nl;A73D217550C2AA6E;Interessant, dank!;1;0;0;;Desconocido;SI;;
POST;at://did:plc:kwddxyzeu26skuf4ckdx3l3r/app.bsky.feed.post/3mk6sztubtc24;at://did:plc:kwddxyzeu26skuf4ckdx3l3r/app.bsky.feed.post/3mk6sztubtc24;2026-04-23T20:11:06.505Z;bnktop.bsky.social;0CE85D9489F1D51B;Vampire Survivors X Rosalía;1;0;0;;Desconocido;SI;408;
POST;at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mk6rjtg4l42x;at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mk6rjtg4l42x;2026-04-23T19:43:19.000Z;triple.jplays.au;AC000A12EC62F2B0;"#NowPlaying
🕠 5:43 am

🎵 Divinize
🧑‍🎤 ROSALÍA
💿 LUX

🎧 Apple Music / YouTube Music

📝 Lyrics";1;0;0;;Desconocido;SI;1147;
POST;at://did:plc:haymfxtcknhpilemtx67ymva/app.bsky.feed.post/3mk6rbjqokc2o;at://did:plc:haymfxtcknhpilemtx67ymva/app.bsky.feed.post/3mk6rbjqokc2o;2026-04-23T19:39:36.853Z;jvdworp.eurosky.social;0749F9981AD190C1;"www.nrc.nl/nieuws/2026/...

7 dagen gratis";2;0;0;;Desconocido;SI;4600;
POST;at://did:plc:2zsiqy2trdksgsxbztnr6ljp/app.bsky.feed.post/3mk6qw7ye622x;at://did:plc:2zsiqy2trdksgsxbztnr6ljp/app.bsky.feed.post/3mk6qw7ye622x;2026-04-23T19:33:17.494Z;fogaodako.bsky.social;68327CA112D7113A;indo ouvir o novo do nine inch nails;1;0;0;;Desconocido;SI;199;
POST;at://did:plc:ddanrakjhr7uyoler4fuskbk/app.bsky.feed.post/3mk6pxefls42l;at://did:plc:ddanrakjhr7uyoler4fuskbk/app.bsky.feed.post/3mk6pxefls42l;2026-04-23T19:16:01.766939Z;concellodacoruna.bsky.social;D585FE35013100D8;"🎶 O RESIS 2026 arrinca no Teatro Rosalía de Castro cunha homenaxe ao compositor estadounidense Morton Feldman

🤝 A alcaldesa, Inés Rey, asistiu a este concerto inaugural";1;0;0;;Desconocido;SI;629;
POST;at://did:plc:7y77b5czc74374mwukeo7vlh/app.bsky.feed.post/3mk6ogewvxc23;at://did:plc:7y77b5czc74374mwukeo7vlh/app.bsky.feed.post/3mk6ogewvxc23;2026-04-23T18:48:38.359Z;eusoufael.bsky.social;376DDECA82C5B52F;Hoje o brinco é em homenagem a Rosália;15;0;1;;Desconocido;SI;871;
COMENTARIO;at://did:plc:7y77b5czc74374mwukeo7vlh/app.bsky.feed.post/3mk6ooyytis23;at://did:plc:7y77b5czc74374mwukeo7vlh/app.bsky.feed.post/3mk6ogewvxc23;2026-04-23T18:53:27.832Z;eusoufael.bsky.social;376DDECA82C5B52F;Meu corretor se recusa a escrever Rosalía;0;0;0;;Desconocido;SI;;
POST;at://did:plc:wxflzklpbcgnto46wvuql75j/app.bsky.feed.post/3mk6mkwxyfe2x;at://did:plc:wxflzklpbcgnto46wvuql75j/app.bsky.feed.post/3mk6mkwxyfe2x;2026-04-23T18:15:23.045Z;noticiaspr.bsky.social;98290AC5D87E9492;"Telemundo presenta el especial ""Billboard Mujeres Latinas en la Música"" el 23 de abril. Homenajes a grandes artistas como Rosalía y Becky G. No te lo pierdas.
www.tvboricuausa.com/2026/04/que-...";1;0;0;;Desconocido;SI;1188;
POST;at://did:plc:xsx3bphrwkgeo3qnfjhzmdra/app.bsky.feed.post/3mk6llmedw22v;at://did:plc:xsx3bphrwkgeo3qnfjhzmdra/app.bsky.feed.post/3mk6llmedw22v;2026-04-23T17:57:52.689Z;hacdias.com;14F1EA480FC8415E;Waiting for ROSALÍA!;4;0;0;;Desconocido;SI;311;
POST;at://did:plc:sdmh72lkx6zss6qoy6uxxhxq/app.bsky.feed.post/3mk6l2rffl225;at://did:plc:sdmh72lkx6zss6qoy6uxxhxq/app.bsky.feed.post/3mk6l2rffl225;2026-04-23T17:48:27.541Z;feirinha.cc;F2D96C610C8D8A39;"Pronta entrega!

LP Rosalía - Lux

R$ 359 com cupom FEIRINHA

www.alvopop.com/produtos/lp-...";0;0;0;;Desconocido;SI;1986;
POST;at://did:plc:scoolg62zej7anmuqtydab2l/app.bsky.feed.post/3mk6kzhm5lc2z;at://did:plc:scoolg62zej7anmuqtydab2l/app.bsky.feed.post/3mk6kzhm5lc2z;2026-04-23T17:47:43.721Z;polux-rbm.bsky.social;09F8089D7DD423E9;"¿Me amenizáis la espera a Rosalía?
ngl.link/polux_rbm2";1;0;1;;Desconocido;SI;1167;
COMENTARIO;at://did:plc:scoolg62zej7anmuqtydab2l/app.bsky.feed.post/3mk6l45uoik2z;at://did:plc:scoolg62zej7anmuqtydab2l/app.bsky.feed.post/3mk6kzhm5lc2z;2026-04-23T17:49:14.175Z;polux-rbm.bsky.social;09F8089D7DD423E9;Creo que casi todo lo sabe alguien aunque hay muchas cosas sólo lo saben 1-3 personas y no tienen por qué siempre las mismas. No tengo nada de que avergonzarme;0;0;1;;Desconocido;SI;;
POST;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6k6nteas2a;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6k6nteas2a;2026-04-23T17:32:44.276Z;myrthehilkens.bsky.social;4E5812A73D3468DD;Nog een uurtje en dan begint het. Rosalia. Elke kunstenaar die in AI-tijden een orkestbak aan muzikanten mee op tour neemt, is ❤️;32;1;6;;Desconocido;SI;13225;
COMENTARIO;at://did:plc:uvcalxr5wnk7mcft64lniill/app.bsky.feed.post/3mk6kalt7nk24;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6k6nteas2a;2026-04-23T17:33:49.287Z;eevaliukku.bsky.social;2694E8BF5CD0EE9B;Ook onderweg! 🤩;1;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:tvmuadg36n6x3nvph36tikte/app.bsky.feed.post/3mk6vj6atck25;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6k6nteas2a;2026-04-23T20:55:28.203Z;janverbeek.bsky.social;A5E1F9373C93C93C;Wat gaaf, ben je geweest?;0;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:ppjnurkj2uzgjgly375oabvc/app.bsky.feed.post/3mk6k7ik5rc2x;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6k6nteas2a;2026-04-23T17:33:12.290Z;willematthea.bsky.social;1FC799C5FE111F16;Veel plezier!;1;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:nwikvfd6cautq5tdte23ezfe/app.bsky.feed.post/3mk6m7rmzq224;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6k6nteas2a;2026-04-23T18:09:09.305Z;petersmit.bsky.social;A3A5BC89F652FFE8;Heel veel zin in inderdaad!;0;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:klupeqszl4i4qxjjsiv75lrl/app.bsky.feed.post/3mk6nl76cfk2f;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6k6nteas2a;2026-04-23T18:33:26.343Z;ericktim.bsky.social;C5BBB01C6D9D8539;Orkest is aan het stemmen..;0;0;0;;Desconocido;SI;;
COMENTARIO;at://did:plc:c3gbvbqbtpzpmsyy75hhkawn/app.bsky.feed.post/3mk6py547v22v;at://did:plc:hlgxymnbav45hdagptv6kbqz/app.bsky.feed.post/3mk6k6nteas2a;2026-04-23T19:16:27.869Z;spaansolijfje.bsky.social;89D90728731F8AEC;"Geweldig voor je
Hier in España is ze nr 1 🕺🏻";0;0;0;;Desconocido;SI;;
POST;at://did:plc:e4pfq3e7wgtbqcsqea4rja4k/app.bsky.feed.post/3mk6k3gou222n;at://did:plc:e4pfq3e7wgtbqcsqea4rja4k/app.bsky.feed.post/3mk6k3gou222n;2026-04-23T17:30:56.120Z;anotherhuman.bsky.social;B95C8FEDED17DF5D;"Who is your birthday twin? 
25 September ♎";2;0;0;;Desconocido;SI;558;"Who is your Birthday Twin? 

May 24th ♊"
POST;at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3mk6khoveoj2s;at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3mk6khoveoj2s;2026-04-23T17:22:58.000000Z;news-flows-nl.bsky.social;3B79BE16037D399A;"Spaans supertalent Rosalía krijgt Ziggo Dome muisstil: 'Soort engelenstem'

Nog niet zo lang geleden deed bij de meesten de naam Rosalía (33) nog geen belletje rinkelen, maar inmiddels is de Spaanse superster niet meer weg te denken uit de hitlijsten. Met haar album 'Lux' verpulverde ze vorig...";0;0;0;;Desconocido;SI;583;
POST;at://did:plc:pizuday5ucu3bxp244lgaxu3/app.bsky.feed.post/3mk6ije5sj22k;at://did:plc:pizuday5ucu3bxp244lgaxu3/app.bsky.feed.post/3mk6ije5sj22k;2026-04-23T17:02:55.263Z;jfkmen.bsky.social;57DE058F89EAABBC;"Kunst als rode draad

📸: © JFK
https://jfk.men/entertainment/stage-design-rosalia-lux-tour/";0;0;0;;Desconocido;SI;11;
POST;at://did:plc:lhtew3t7j3kuh47bckq37ueq/app.bsky.feed.post/3mk6ienn62s2f;at://did:plc:lhtew3t7j3kuh47bckq37ueq/app.bsky.feed.post/3mk6ienn62s2f;2026-04-23T17:00:17.912Z;wildwillowmagazine.bsky.social;4028D3ED3712E1AF;"CALLING HISPANIC WRITERS AND ARTISTS! Our new issue is going to be completely dedicated to the Hispanic community, complete with Guest Editors: Diana Rodriguez Wallach (@dianawallachauthor) and Rosália Rodrigo (@rosalia.rodrigo.writes)! 🤩🎉

A message from our EIC below 🧵";0;0;1;;Desconocido;SI;767;
COMENTARIO;at://did:plc:lhtew3t7j3kuh47bckq37ueq/app.bsky.feed.post/3mk6if5a2vs2f;at://did:plc:lhtew3t7j3kuh47bckq37ueq/app.bsky.feed.post/3mk6ienn62s2f;2026-04-23T17:00:17.913Z;wildwillowmagazine.bsky.social;4028D3ED3712E1AF;With everything going on in the world right now, I think the Hispanic community really needs a space where we can lift each other up. The Ceiba tree is a symbol in Puerto Rico of resilience and hope, and I’m aiming for this to be an issue where Hispanic voices can come together and be heard.;1;0;1;;Desconocido;SI;;
